id|review-parts|review-rating
48|SOLL|no_rating_yet
48|DAS!?|no_rating_yet
48|Bitte|no_rating_yet
48|beheben!|no_rating_yet
49|...nur|no_rating_yet
49|hat|no_rating_yet
49|man|no_rating_yet
49|teilweise|no_rating_yet
49|keine|no_rating_yet
49|Chance!!!|no_rating_yet
49|Der|no_rating_yet
49|Mammut|no_rating_yet
49|ist|no_rating_yet
49|aggressiv|no_rating_yet
49|ohne|no_rating_yet
49|das|no_rating_yet
49|man|no_rating_yet
49|gezielt|no_rating_yet
49|oder|no_rating_yet
49|geschossen|no_rating_yet
49|hat:(|no_rating_yet
49|wäre|no_rating_yet
49|cool|no_rating_yet
49|wenn|no_rating_yet
49|die|no_rating_yet
49|Figur|no_rating_yet
49|3leben|no_rating_yet
49|hat(1leben=1herz)|no_rating_yet
49|und|no_rating_yet
49|der|no_rating_yet
49|Mammut|no_rating_yet
49|je|no_rating_yet
49|nachdem|no_rating_yet
49|wie|no_rating_yet
49|er|no_rating_yet
49|geschwächt|no_rating_yet
49|ist|no_rating_yet
49|mehr|no_rating_yet
49|oder|no_rating_yet
49|weniger|no_rating_yet
49|schaden|no_rating_yet
49|macht!!!!!dann|no_rating_yet
49|5Sterne|no_rating_yet
50|Das|no_rating_yet
50|spiel|no_rating_yet
50|an|no_rating_yet
50|sich|no_rating_yet
50|ist|no_rating_yet
50|ein|no_rating_yet
50|sehr|no_rating_yet
50|gutes|no_rating_yet
50|spiel|no_rating_yet
50|und|no_rating_yet
50|die|no_rating_yet
50|steuerrung|no_rating_yet
50|und|no_rating_yet
50|das|no_rating_yet
50|desine|no_rating_yet
50|sind|no_rating_yet
50|sehr|no_rating_yet
50|simple|no_rating_yet
50|gehalten|no_rating_yet
50|aber|no_rating_yet
50|nach|no_rating_yet
50|ein|no_rating_yet
50|paar|no_rating_yet
50|lv|no_rating_yet
50|wird|no_rating_yet
50|das|no_rating_yet
50|spiel|no_rating_yet
50|wirglich|no_rating_yet
50|anschpruchs|no_rating_yet
50|voll|no_rating_yet
50|und|no_rating_yet
50|fast|no_rating_yet
50|unmachbar|no_rating_yet
50|teiel|no_rating_yet
50|weisse|no_rating_yet
50|muss|no_rating_yet
50|du|no_rating_yet
50|Mamuts|no_rating_yet
50|mit|no_rating_yet
50|1000|no_rating_yet
50|leben|no_rating_yet
50|in|no_rating_yet
50|50|no_rating_yet
50|secunden|no_rating_yet
50|töten|no_rating_yet
50|mit|no_rating_yet
50|speren|no_rating_yet
50|die|no_rating_yet
50|am|no_rating_yet
50|körper|no_rating_yet
50|10|no_rating_yet
50|und|no_rating_yet
50|am|no_rating_yet
50|kopf|no_rating_yet
50|40|no_rating_yet
50|schaden|no_rating_yet
50|machen|no_rating_yet
50|sondst|no_rating_yet
50|ein|no_rating_yet
50|gutes|no_rating_yet
50|spiel|no_rating_yet
51|Wer|no_rating_yet
51|das|no_rating_yet
51|Spiel|no_rating_yet
51|nicht|no_rating_yet
51|mind.|no_rating_yet
51|bis|no_rating_yet
51|lvl|no_rating_yet
51|30|no_rating_yet
51|schafft|no_rating_yet
51|sollte|no_rating_yet
51|sich|no_rating_yet
51|einweisen|no_rating_yet
51|lassen...|no_rating_yet
51|da|no_rating_yet
51|muss|no_rating_yet
51|man|no_rating_yet
51|echt|no_rating_yet
51|dämlich|no_rating_yet
51|sein|no_rating_yet
51|wenn|no_rating_yet
51|man|no_rating_yet
51|es|no_rating_yet
51|nicht|no_rating_yet
51|mind.|no_rating_yet
51|bis|no_rating_yet
51|lvl|no_rating_yet
51|30|no_rating_yet
51|schafft...|no_rating_yet
51|(bin|no_rating_yet
51|lvl|no_rating_yet
51|50)|no_rating_yet
52|wird|no_rating_yet
52|sehr|no_rating_yet
52|schnell|no_rating_yet
52|anspruchsvoll,|no_rating_yet
52|aber|no_rating_yet
52|trotzdem|no_rating_yet
52|machbar|no_rating_yet
52|und|no_rating_yet
52|hat|no_rating_yet
52|dadurch|no_rating_yet
52|einen|no_rating_yet
52|großen|no_rating_yet
52|Suchtfaktor,|no_rating_yet
52|mehr|no_rating_yet
52|Variationen|no_rating_yet
52|währen|no_rating_yet
52|schön,|no_rating_yet
52|wie|no_rating_yet
52|Tag|no_rating_yet
52|und|no_rating_yet
52|Nacht|no_rating_yet
52|mit|no_rating_yet
52|neuen|no_rating_yet
52|Tieren,|no_rating_yet
52|wie|no_rating_yet
52|Säbelzahntieger|no_rating_yet
52|oder|no_rating_yet
52|Wölfe,|no_rating_yet
52|oder|no_rating_yet
52|vielleicht|no_rating_yet
52|auch|no_rating_yet
52|gegnerische|no_rating_yet
52|Stämme|no_rating_yet
52|und|no_rating_yet
52|vierschiedene|no_rating_yet
52|Waffen,|no_rating_yet
52|wie|no_rating_yet
52|Pfeil|no_rating_yet
52|und|no_rating_yet
52|Bogen|no_rating_yet
52|oder|no_rating_yet
52|ne|no_rating_yet
52|Steinschleuder|no_rating_yet
52|und|no_rating_yet
52|dann|no_rating_yet
52|ergibt|no_rating_yet
52|sich|no_rating_yet
52|auch|no_rating_yet
52|ne|no_rating_yet
52|richtige|no_rating_yet
52|Storie,|no_rating_yet
52|hat|no_rating_yet
52|aufjedenfall|no_rating_yet
52|sehr|no_rating_yet
52|viel|no_rating_yet
52|Potential|no_rating_yet
53|Es|no_rating_yet
53|vertreibt|no_rating_yet
53|die|no_rating_yet
53|Langeweile|no_rating_yet
53|und|no_rating_yet
53|macht|no_rating_yet
53|auch|no_rating_yet
53|Spaß|no_rating_yet
53|also|no_rating_yet
53|ich|no_rating_yet
53|.AG|no_rating_yet
53|das|no_rating_yet
53|game|no_rating_yet
53|und|no_rating_yet
53|empfele|no_rating_yet
53|es|no_rating_yet
53|weiter|no_rating_yet
54|Wird|no_rating_yet
54|aber|no_rating_yet
54|Level|no_rating_yet
54|33|no_rating_yet
54|zu|no_rating_yet
54|schwer|no_rating_yet
54|von|no_rating_yet
54|daher|no_rating_yet
54|pure|no_rating_yet
54|Provokation,|no_rating_yet
54|ansonsten|no_rating_yet
54|ganz|no_rating_yet
54|nett|no_rating_yet
54|da|no_rating_yet
54|fehlt|no_rating_yet
54|aber|no_rating_yet
54|die|no_rating_yet
54|Abwechslung!|no_rating_yet
55|Sehr|no_rating_yet
55|niedliches|no_rating_yet
55|Design,|no_rating_yet
55|alles|no_rating_yet
55|sehr|no_rating_yet
55|einfach|no_rating_yet
55|gehalten|no_rating_yet
55|aber|no_rating_yet
55|doch|no_rating_yet
55|Liebevoll.|no_rating_yet
55|Wenn|no_rating_yet
55|es|no_rating_yet
55|die|no_rating_yet
55|Entwickler|no_rating_yet
55|schaffen|no_rating_yet
55|die|no_rating_yet
55|Langzeitmotivation|no_rating_yet
55|zu|no_rating_yet
55|erhöhen|no_rating_yet
55|dann|no_rating_yet
55|wären|no_rating_yet
55|es|no_rating_yet
55|5|no_rating_yet
55|Sterne|no_rating_yet
56|Beim|no_rating_yet
56|ersten|no_rating_yet
56|mal|no_rating_yet
56|bis|no_rating_yet
56|lvl|no_rating_yet
56|6|no_rating_yet
56|gekommen.|no_rating_yet
56|Danach|no_rating_yet
56|iat|no_rating_yet
56|die|no_rating_yet
56|App|no_rating_yet
56|abgeschmiert|no_rating_yet
56|und|no_rating_yet
56|beim|no_rating_yet
56|versuch|no_rating_yet
56|wieder|no_rating_yet
56|zu|no_rating_yet
56|spielen|no_rating_yet
56|stürzt|no_rating_yet
56|es|no_rating_yet
56|immer|no_rating_yet
56|wieder|no_rating_yet
56|ab|no_rating_yet
56|:(|no_rating_yet
56|bitte|no_rating_yet
56|fixen|no_rating_yet
56|sonst|no_rating_yet
56|lustiges|no_rating_yet
56|spiel|no_rating_yet
57|Sobald|no_rating_yet
57|ich|no_rating_yet
57|das|no_rating_yet
57|Spiel|no_rating_yet
57|starte,|no_rating_yet
57|stürzt|no_rating_yet
57|es|no_rating_yet
57|direkt|no_rating_yet
57|ab.|no_rating_yet
57|Es|no_rating_yet
57|lädt|no_rating_yet
57|nicht|no_rating_yet
57|mal.|no_rating_yet
58|Total|no_rating_yet
58|das|no_rating_yet
58|Langweilige|no_rating_yet
58|Spiel.|no_rating_yet
58|1Stern,|no_rating_yet
58|obwohl|no_rating_yet
58|es|no_rating_yet
58|eigentlich|no_rating_yet
58|0|no_rating_yet
58|verdient|no_rating_yet
58|hätte.|no_rating_yet
59|Einfach|no_rating_yet
59|nur|no_rating_yet
59|langweilig|no_rating_yet
59|immer|no_rating_yet
59|das|no_rating_yet
59|gleiche|no_rating_yet
59|.|no_rating_yet
59|Nicht|no_rating_yet
59|runterladen|no_rating_yet
59|!|no_rating_yet
59|Mega|no_rating_yet
59|scheiße|no_rating_yet
60|Macht|no_rating_yet
60|im|no_rating_yet
60|ersten|no_rating_yet
60|Moment|no_rating_yet
60|spaß|no_rating_yet
60|aber|no_rating_yet
60|dann|no_rating_yet
60|wirds|no_rating_yet
60|langweilig|no_rating_yet
61|Ich|no_rating_yet
61|würde|no_rating_yet
61|aber|no_rating_yet
61|noch|no_rating_yet
61|etwas|no_rating_yet
61|Abwechslung|no_rating_yet
61|einbringen.|no_rating_yet
61|Zum|no_rating_yet
61|Beispiel|no_rating_yet
61|Upgrades|no_rating_yet
61|und|no_rating_yet
61|andere|no_rating_yet
61|Waffen|no_rating_yet
61|wie|no_rating_yet
61|Pfeil|no_rating_yet
61|und|no_rating_yet
61|Bogen,|no_rating_yet
61|Schwerter.|no_rating_yet
62|Bin|no_rating_yet
62|jtzt|no_rating_yet
62|bei|no_rating_yet
62|Level|no_rating_yet
62|41|no_rating_yet
62|und|no_rating_yet
62|finde|no_rating_yet
62|es|no_rating_yet
62|toll|no_rating_yet
62|endlich|no_rating_yet
62|eine|no_rating_yet
62|herausforderung|no_rating_yet
62|in|no_rating_yet
62|einem|no_rating_yet
62|spiel|no_rating_yet
62|zu|no_rating_yet
62|haben,|no_rating_yet
62|und|no_rating_yet
62|nicht|no_rating_yet
62|immee|no_rating_yet
62|nur|no_rating_yet
62|instant|no_rating_yet
62|zu|no_rating_yet
62|gewinnen,|no_rating_yet
62|jedoch|no_rating_yet
62|felht|no_rating_yet
62|dem|no_rating_yet
62|spiel|no_rating_yet
62|ein|no_rating_yet
62|wenig|no_rating_yet
62|abwechslung,|no_rating_yet
62|man|no_rating_yet
62|könnte|no_rating_yet
62|ja|no_rating_yet
62|zum|no_rating_yet
62|beispiel|no_rating_yet
62|einen|no_rating_yet
62|multiplayer|no_rating_yet
62|hinzufügen|no_rating_yet
62|wo|no_rating_yet
62|man|no_rating_yet
62|gegen|no_rating_yet
62|einen|no_rating_yet
62|Freund|no_rating_yet
62|spiel,|no_rating_yet
62|entweder|no_rating_yet
62|wer|no_rating_yet
62|zuerst|no_rating_yet
62|da|no_rating_yet
62|mamut|no_rating_yet
62|killt|no_rating_yet
62|oder|no_rating_yet
62|wer|no_rating_yet
62|zuerst|no_rating_yet
62|den|no_rating_yet
62|anderen|no_rating_yet
62|spieler|no_rating_yet
62|killt|no_rating_yet
63|...bitte|no_rating_yet
63|mehr|no_rating_yet
63|Waffen|no_rating_yet
63|und|no_rating_yet
63|mehr|no_rating_yet
63|verschiedene|no_rating_yet
63|Tiere.|no_rating_yet
63|Es|no_rating_yet
63|währe|no_rating_yet
63|auch|no_rating_yet
63|cool|no_rating_yet
63|wenn|no_rating_yet
63|man|no_rating_yet
63|mal|no_rating_yet
63|auf|no_rating_yet
63|gegnerische|no_rating_yet
63|Menschen|no_rating_yet
63|mit|no_rating_yet
63|Waffen|no_rating_yet
63|schiessen|no_rating_yet
63|müsste.|no_rating_yet
63|Das|no_rating_yet
63|Spiel|no_rating_yet
63|könnte|no_rating_yet
63|mal|no_rating_yet
63|so|no_rating_yet
63|was|no_rating_yet
63|großes|no_rating_yet
63|werden,|no_rating_yet
63|dich|no_rating_yet
63|im|no_rating_yet
63|Spiel|no_rating_yet
63|ist|no_rating_yet
63|einfach|no_rating_yet
63|noch|no_rating_yet
63|viel|no_rating_yet
63|zu|no_rating_yet
63|wenig|no_rating_yet
63|geboten.|no_rating_yet
63|Aber|no_rating_yet
63|wirklich|no_rating_yet
63|sehr|no_rating_yet
63|tolles|no_rating_yet
63|Spiel.|no_rating_yet
63|So|no_rating_yet
63|ein|no_rating_yet
63|tolles|no_rating_yet
63|Spiel|no_rating_yet
63|findet|no_rating_yet
63|man|no_rating_yet
63|nicht|no_rating_yet
63|oft.|no_rating_yet
63|:D|no_rating_yet
64|Its|no_rating_yet
64|a|no_rating_yet
64|nice|no_rating_yet
64|game,|no_rating_yet
64|simple|no_rating_yet
64|made|no_rating_yet
64|wirh|no_rating_yet
64|an|no_rating_yet
64|easy|no_rating_yet
64|gameplay,|no_rating_yet
64|i|no_rating_yet
64|think|no_rating_yet
64|it|no_rating_yet
64|could|no_rating_yet
64|be|no_rating_yet
64|annoying|no_rating_yet
64|to|no_rating_yet
64|play|no_rating_yet
64|the|no_rating_yet
64|same|no_rating_yet
64|style|no_rating_yet
64|a|no_rating_yet
64|hjnderts|no_rating_yet
64|of|no_rating_yet
64|levels|no_rating_yet
64|but|no_rating_yet
64|may|no_rating_yet
64|there|no_rating_yet
64|are|no_rating_yet
64|some|no_rating_yet
64|nice|no_rating_yet
64|surpprises|no_rating_yet
64|during|no_rating_yet
64|the|no_rating_yet
64|time....|no_rating_yet
64|One|no_rating_yet
64|point|no_rating_yet
64|that|no_rating_yet
64|is|no_rating_yet
64|on|no_rating_yet
64|my|no_rating_yet
64|opinio|no_rating_yet
64|realy|no_rating_yet
64|nasty:|no_rating_yet
64|give|no_rating_yet
64|the|no_rating_yet
64|hunter|no_rating_yet
64|an|no_rating_yet
64|normal|no_rating_yet
64|voice|no_rating_yet
64|not|no_rating_yet
64|one|no_rating_yet
64|of|no_rating_yet
64|a|no_rating_yet
64|3|no_rating_yet
64|jears|no_rating_yet
64|old|no_rating_yet
64|child.|no_rating_yet
64|please|no_rating_yet
65|Ich|no_rating_yet
65|finde|no_rating_yet
65|das|no_rating_yet
65|Spiel|no_rating_yet
65|ist|no_rating_yet
65|eigentlich|no_rating_yet
65|richtig|no_rating_yet
65|geil|no_rating_yet
65|zum|no_rating_yet
65|spielen|no_rating_yet
65|aber|no_rating_yet
65|man|no_rating_yet
65|könnte|no_rating_yet
65|es|no_rating_yet
65|noch|no_rating_yet
65|richtig|no_rating_yet
65|ausbauen|no_rating_yet
65|.|no_rating_yet
65|Mit|no_rating_yet
65|z.B|no_rating_yet
65|mehr|no_rating_yet
65|Waffen|no_rating_yet
65|,|no_rating_yet
65|mehr|no_rating_yet
65|Skins,|no_rating_yet
65|und|no_rating_yet
65|mehr|no_rating_yet
65|Gegner|no_rating_yet
66|Dieses|no_rating_yet
66|Spiel|no_rating_yet
66|macht|no_rating_yet
66|voll|no_rating_yet
66|süchtig|no_rating_yet
66|und|no_rating_yet
66|ist|no_rating_yet
66|auch|no_rating_yet
66|super|no_rating_yet
66|von|no_rating_yet
66|der|no_rating_yet
66|Art|no_rating_yet
66|und|no_rating_yet
66|Grafik|no_rating_yet
66|her,aber|no_rating_yet
66|es|no_rating_yet
66|ist|no_rating_yet
66|halt|no_rating_yet
66|zu|no_rating_yet
66|kurz.Ich|no_rating_yet
66|wünschte|no_rating_yet
66|es|no_rating_yet
66|gäbe|no_rating_yet
66|eine|no_rating_yet
66|zweite|no_rating_yet
66|Welt,wo|no_rating_yet
66|man|no_rating_yet
66|vielleicht|no_rating_yet
66|andere|no_rating_yet
66|Tiere|no_rating_yet
66|jagt|no_rating_yet
66|oder|no_rating_yet
66|neue|no_rating_yet
66|Spielmodi.|no_rating_yet
67|Macht|no_rating_yet
67|es|no_rating_yet
67|aber|no_rating_yet
67|autentisch|no_rating_yet
67|und|no_rating_yet
67|zu|no_rating_yet
67|einem|no_rating_yet
67|guten|no_rating_yet
67|ich|no_rating_yet
67|bin|no_rating_yet
67|besoffen|no_rating_yet
67|Spiel|no_rating_yet
67|viele|no_rating_yet
67|lustige|no_rating_yet
67|Sachen|no_rating_yet
67|und|no_rating_yet
67|lustige|no_rating_yet
67|Grafik|no_rating_yet
67|aber|no_rating_yet
67|wo|no_rating_yet
67|sind|no_rating_yet
67|die|no_rating_yet
67|in|no_rating_yet
67|app|no_rating_yet
67|Käufe?|no_rating_yet
68|It|no_rating_yet
68|gets|no_rating_yet
68|boring|no_rating_yet
68|quite|no_rating_yet
68|quickly.|no_rating_yet
68|Levels|no_rating_yet
68|40|no_rating_yet
68|and|no_rating_yet
68|I|no_rating_yet
68|seriously|no_rating_yet
68|don't|no_rating_yet
68|want|no_rating_yet
68|to|no_rating_yet
68|play|no_rating_yet
68|anymore.|no_rating_yet
68|You|no_rating_yet
68|get|no_rating_yet
68|hooked|no_rating_yet
68|for|no_rating_yet
68|a|no_rating_yet
68|little|no_rating_yet
68|while,|no_rating_yet
68|but|no_rating_yet
68|then|no_rating_yet
68|the|no_rating_yet
68|levels|no_rating_yet
68|just|no_rating_yet
68|keep|no_rating_yet
68|repeating|no_rating_yet
68|themselves.|no_rating_yet
68|Maybe|no_rating_yet
68|introduce|no_rating_yet
68|some|no_rating_yet
68|kind|no_rating_yet
68|of|no_rating_yet
68|possibility|no_rating_yet
68|of|no_rating_yet
68|upgrading|no_rating_yet
68|spears,|no_rating_yet
68|characters,|no_rating_yet
68|items|no_rating_yet
68|and|no_rating_yet
68|add|no_rating_yet
68|different|no_rating_yet
68|achievements,|no_rating_yet
68|levels|no_rating_yet
68|and|no_rating_yet
68|animals..maybe|no_rating_yet
68|a|no_rating_yet
68|pack|no_rating_yet
68|of|no_rating_yet
68|wolves|no_rating_yet
68|which|no_rating_yet
68|have|no_rating_yet
68|to|no_rating_yet
68|be|no_rating_yet
68|killed|no_rating_yet
68|in|no_rating_yet
68|speficic|no_rating_yet
68|order|no_rating_yet
68|depending|no_rating_yet
68|on|no_rating_yet
68|weapon|no_rating_yet
68|of|no_rating_yet
68|choice|no_rating_yet
68|etc...|no_rating_yet
69|Es|no_rating_yet
69|liegt|no_rating_yet
69|daran|no_rating_yet
69|das|no_rating_yet
69|ihr|no_rating_yet
69|schuld|no_rating_yet
69|seid|no_rating_yet
69|wenn|no_rating_yet
69|ihr|no_rating_yet
69|nicht|no_rating_yet
69|gut|no_rating_yet
69|darin|no_rating_yet
69|sied|no_rating_yet
69|es|no_rating_yet
69|ist|no_rating_yet
69|möglich|no_rating_yet
69|man|no_rating_yet
69|braucht|no_rating_yet
69|nur|no_rating_yet
69|übung|no_rating_yet
69|und|no_rating_yet
69|das|no_rating_yet
69|spiel|no_rating_yet
69|an|no_rating_yet
69|sich|no_rating_yet
69|ist|no_rating_yet
69|gut|no_rating_yet
69|die|no_rating_yet
69|grafik|no_rating_yet
69|ist|no_rating_yet
69|modern|no_rating_yet
69|und|no_rating_yet
69|alles|no_rating_yet
69|andere|no_rating_yet
69|auch|no_rating_yet
70|Aber|no_rating_yet
70|würde|no_rating_yet
70|mir|no_rating_yet
70|3|no_rating_yet
70|Stämme|no_rating_yet
70|wünschen|no_rating_yet
70|wie|no_rating_yet
70|Afrikaner|no_rating_yet
70|vs|no_rating_yet
70|Mamot,Jungeltikkis|no_rating_yet
70|vs|no_rating_yet
70|Krokodil,|no_rating_yet
70|Inuits|no_rating_yet
70|vs|no_rating_yet
70|Eisbär|no_rating_yet
70|sonst|no_rating_yet
70|echt|no_rating_yet
70|klasse|no_rating_yet
71|I|no_rating_yet
71|really|no_rating_yet
71|like|no_rating_yet
71|the|no_rating_yet
71|graphics,|no_rating_yet
71|the|no_rating_yet
71|animations,|no_rating_yet
71|the|no_rating_yet
71|gameplay.|no_rating_yet
71|Simple|no_rating_yet
71|rules,|no_rating_yet
71|pretty|no_rating_yet
71|challenging|no_rating_yet
71|etc.|no_rating_yet
71|-|no_rating_yet
71|but|no_rating_yet
71|there|no_rating_yet
71|is|no_rating_yet
71|absolutely|no_rating_yet
71|nothing|no_rating_yet
71|you|no_rating_yet
71|can|no_rating_yet
71|archive.|no_rating_yet
71|You|no_rating_yet
71|play|no_rating_yet
71|one|no_rating_yet
71|level,|no_rating_yet
71|then|no_rating_yet
71|the|no_rating_yet
71|next|no_rating_yet
71|one,|no_rating_yet
71|the|no_rating_yet
71|next|no_rating_yet
71|one|no_rating_yet
71|and|no_rating_yet
71|so|no_rating_yet
71|on.|no_rating_yet
71|But|no_rating_yet
71|they|no_rating_yet
71|are|no_rating_yet
71|pretty|no_rating_yet
71|much|no_rating_yet
71|similar.|no_rating_yet
71|Where|no_rating_yet
71|are|no_rating_yet
71|upgrades|no_rating_yet
71|which|no_rating_yet
71|are|no_rating_yet
71|increasing|no_rating_yet
71|speed,|no_rating_yet
71|damage|no_rating_yet
71|etc.|no_rating_yet
71|of|no_rating_yet
71|the|no_rating_yet
71|spears.|no_rating_yet
71|What|no_rating_yet
71|about|no_rating_yet
71|things|no_rating_yet
71|like|no_rating_yet
71|poison|no_rating_yet
71|spears?|no_rating_yet
71|More|no_rating_yet
71|animals?|no_rating_yet
71|Arcade|no_rating_yet
71|game|no_rating_yet
71|mode?|no_rating_yet
71|A|no_rating_yet
71|story?|no_rating_yet
71|There|no_rating_yet
71|is|no_rating_yet
71|so|no_rating_yet
71|much|no_rating_yet
71|more|no_rating_yet
71|to|no_rating_yet
71|do,|no_rating_yet
71|otherwise|no_rating_yet
71|it|no_rating_yet
71|would|no_rating_yet
71|be|no_rating_yet
71|a|no_rating_yet
71|waste|no_rating_yet
71|of|no_rating_yet
71|a|no_rating_yet
71|great|no_rating_yet
71|concept|no_rating_yet
71|-|no_rating_yet
71|so|no_rating_yet
71|keep|no_rating_yet
71|up|no_rating_yet
71|the|no_rating_yet
71|good|no_rating_yet
71|work|no_rating_yet
71|:)|no_rating_yet
72|Nach|no_rating_yet
72|mehreren|no_rating_yet
72|Wochen|no_rating_yet
72|habe|no_rating_yet
72|ich|no_rating_yet
72|es|no_rating_yet
72|endlich|no_rating_yet
72|geschafft|no_rating_yet
72|durch|no_rating_yet
72|zu|no_rating_yet
72|spielen.|no_rating_yet
72|Sehr|no_rating_yet
72|schwer|no_rating_yet
72|abe|no_rating_yet
72|möglich.|no_rating_yet
72|Ich|no_rating_yet
72|hoffe|no_rating_yet
72|auf|no_rating_yet
72|einen|no_rating_yet
72|weiteren|no_rating_yet
72|Teil|no_rating_yet
72|zum|no_rating_yet
72|Beispiel|no_rating_yet
72|mit|no_rating_yet
72|Sabelzahntigern|no_rating_yet
72|o.ä.|no_rating_yet
73|Und|no_rating_yet
73|das|no_rating_yet
73|Mammut|no_rating_yet
73|bewegt|no_rating_yet
73|sich|no_rating_yet
73|viel|no_rating_yet
73|zu|no_rating_yet
73|random.|no_rating_yet
73|Dann|no_rating_yet
73|könnt|no_rating_yet
73|ihrs|no_rating_yet
73|gleich|no_rating_yet
73|fliegen|no_rating_yet
73|lassen.|no_rating_yet
74|Wird|no_rating_yet
74|beim|no_rating_yet
74|Start|no_rating_yet
74|automatisch|no_rating_yet
74|beendet|no_rating_yet
74|:(|no_rating_yet
75|Es|no_rating_yet
75|macht|no_rating_yet
75|Spaß|no_rating_yet
75|herausgefordert|no_rating_yet
75|zu|no_rating_yet
75|werden|no_rating_yet
75|in|no_rating_yet
75|diesen|no_rating_yet
75|Spiel,|no_rating_yet
75|am|no_rating_yet
75|Anfang|no_rating_yet
75|ist|no_rating_yet
75|es|no_rating_yet
75|etwas|no_rating_yet
75|knifflig,|no_rating_yet
75|doch|no_rating_yet
75|mit|no_rating_yet
75|der|no_rating_yet
75|zeit|no_rating_yet
75|macht|no_rating_yet
75|es|no_rating_yet
75|echt|no_rating_yet
75|Spaß|no_rating_yet
75|und|no_rating_yet
75|ist|no_rating_yet
75|eine|no_rating_yet
75|gute|no_rating_yet
75|Möglichkeit|no_rating_yet
75|zum|no_rating_yet
75|Zeit|no_rating_yet
75|vertreiben.|no_rating_yet
76|Nix|no_rating_yet
76|großes|no_rating_yet
76|aber|no_rating_yet
76|gut|no_rating_yet
76|gemacht..|no_rating_yet
